CustomerId,CreditScore,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited
15678067,667,4,0,2,0,0,0
15793331,812,6,133050.97,2,1,0,0
15699532,516,4,120124.35,2,0,1,0
15605827,645,4,0,2,0,0,0
15643635,664,4,133705.74,1,0,0,0
15787710,427,4,0,2,1,0,0
15614137,685,6,0,2,1,0,0
15754494,585,3,152805.05,1,1,0,0
15713440,519,5,151701.45,3,1,1,1
15803479,708,4,0,2,0,1,0
15709639,717,3,112465.06,1,1,1,0
15601719,465,4,156007.09,1,1,0,0
15772482,829,4,132405.52,3,1,0,1
15591489,826,4,142662.68,1,0,0,0
15629002,747,3,102603.3,2,1,1,0
15798053,707,4,0,2,1,0,0
15753895,590,3,0,2,0,0,0
15595426,603,4,105000.85,2,1,1,1
15645815,615,4,0,2,1,1,0
15632848,634,4,69518.95,1,1,0,0
15703068,716,6,126145.54,2,1,1,0
15791513,647,4,138937.35,1,1,1,1
15587210,591,6,113581.98,1,1,0,0
15793803,574,7,112572.39,1,0,0,0
15787756,467,5,114514.71,2,1,0,1
15723437,701,4,0,2,1,1,0
15702715,747,3,0,2,1,1,0
15809872,650,3,84906.45,1,1,0,0
15644295,731,5,126816.18,1,1,1,0
15778694,638,4,105249.76,2,1,1,0
15759555,569,5,0,2,1,0,0
15631406,459,4,109387.9,1,1,0,0
15616676,632,7,122478.51,1,1,0,1
15771154,683,4,137732.23,2,1,1,0
15669491,850,5,157866.77,1,1,1,0
15697691,512,4,0,1,1,1,0
15665180,616,4,136789.14,1,1,0,1
15752588,664,3,0,2,1,1,0
15743051,694,4,144684.03,1,1,1,0
15571873,655,3,107065.31,1,1,1,0
15679743,607,6,91301.72,1,0,1,0
15769412,684,4,207034.96,2,0,0,1
15775124,763,4,0,2,1,1,0
15732113,671,5,0,1,0,1,0
15578141,592,7,0,1,1,1,1
15595874,666,5,0,2,1,0,0
15755642,667,4,0,2,1,1,0
15576526,850,3,0,2,0,1,0
15792489,622,3,0,2,1,0,0
15733705,577,5,92472.1,2,0,1,0
15807221,555,4,0,2,0,0,0
15573045,547,3,127738.75,2,1,1,0
15756824,613,7,101242.98,2,1,0,0
15773520,672,7,92599.55,2,1,1,0
15627439,624,7,0,2,0,1,0
15701439,698,6,0,4,1,0,1
15785352,606,4,82373.94,1,0,0,1
15616525,720,4,141356.47,1,0,0,0
15717489,835,4,0,1,1,0,1
15795737,771,3,72664,2,1,1,0
15693877,811,3,123365.34,2,0,0,0
15576111,734,3,121898.58,1,1,0,0
15595713,548,5,0,1,1,1,0
15808868,652,4,103696.97,3,0,0,1
15708193,707,3,0,2,0,0,0
15697801,605,7,74129.18,2,1,1,1
15770121,623,4,0,1,1,0,0
15800524,686,7,185379.02,1,1,0,0
15686236,525,3,118087.68,1,1,0,1
15659807,657,3,109402.13,1,1,1,0
15736078,730,3,130367.87,1,1,0,1
15620836,816,3,108410.87,2,1,0,0
15698184,484,4,90408.16,2,0,0,0
15717643,728,4,90425.15,2,1,1,0
15776596,730,4,140094.59,1,1,0,1
15814757,477,5,0,2,0,1,0
15812607,663,6,95439.4,1,1,1,1
15663888,549,7,204017.4,2,1,0,0
15748882,714,5,0,2,1,0,0
15690829,430,6,137115.16,1,1,0,1
15695819,504,7,134740.19,2,1,0,0
15696834,530,5,0,2,0,0,0
15797710,619,7,98955.87,1,0,1,0
15700654,617,4,49157.09,2,1,0,0
15583764,791,4,130240.33,1,0,0,0
15688849,609,6,108019.27,3,1,1,1
15661473,780,5,126725.25,1,1,0,1
15601030,777,5,96693.66,1,1,1,0
15789557,817,5,129810.6,1,1,1,0
15745250,850,4,156652.13,1,0,0,1
15590349,732,4,0,1,0,0,1
15741693,693,7,130661.96,1,1,1,0
15618446,576,7,0,2,1,1,0
15766552,643,6,0,2,0,0,0
15668775,757,5,130747.1,1,1,0,0
15757895,569,4,106629.49,1,0,1,0
15774551,772,6,112029.83,1,1,1,0
15684011,576,4,130575.26,1,0,1,0
15736146,608,6,96679.71,1,1,1,0
15656286,794,4,0,2,0,0,0
15774847,593,5,171740.69,1,0,0,0
15619340,597,4,0,2,1,0,0
15815656,541,6,100116.67,1,1,1,1
15623357,692,3,120596.93,1,0,1,0
15601324,697,3,0,2,1,1,0
15715510,768,6,95984.69,2,1,1,0
15663770,802,3,142557.11,1,1,1,0
15779267,584,4,0,2,1,0,0
15597957,614,3,0,2,0,1,0
15584620,850,7,143644.16,1,1,0,1
15750772,671,5,132129.72,1,0,1,0
15706557,626,4,0,2,1,0,1
15594391,770,5,183555.24,1,0,0,1
15661656,633,5,91902.56,2,1,1,0
15631217,663,3,156218.19,1,0,1,0
15588955,581,6,93259.57,3,1,0,1
15758252,561,4,168085.38,2,0,1,0
15740223,479,7,107714.74,3,1,0,1
15805413,769,7,117852.26,2,1,0,0
15635116,659,7,0,1,1,0,1
15764892,590,7,84474.62,2,1,1,0
15795936,560,7,0,2,1,0,0
15655232,437,7,126803.34,2,1,1,0
15640133,661,6,0,2,1,0,0
15751524,677,6,68806.84,1,1,0,0
15670552,560,6,115141.18,1,1,0,0
15623966,578,6,0,2,0,1,0
15752193,421,6,90723.36,1,1,1,0
15607269,492,6,151249.45,2,1,1,0
15700752,545,6,0,2,1,1,0
15777901,640,6,94752.49,1,1,0,1
15639117,624,6,0,1,1,0,1
15720203,577,5,0,1,1,0,0
15586236,704,5,132084.66,3,1,1,1
15676645,523,5,0,2,1,1,0
15715988,793,5,0,2,1,1,0
15603749,564,5,45472.28,1,1,1,1
15608956,711,5,0,1,0,0,0
15733872,791,5,130229.71,2,0,0,1
15666982,629,5,123948.85,1,1,0,0
15602647,729,5,127415.85,1,1,1,1
15623063,651,5,110067.71,1,1,0,1
15682928,695,5,65521.2,1,1,1,0
15729246,847,5,0,2,1,1,0
15588928,704,5,0,2,1,1,0
15803352,613,5,155736.42,2,1,1,0
15607485,692,5,0,2,0,0,0
15656249,720,5,118307.57,2,1,1,0
15761783,577,5,0,1,1,1,0
15716605,710,4,103099.17,2,1,0,0
15757425,716,4,0,2,1,1,0
15603096,410,4,125789.69,1,0,0,1
15588580,584,4,109646.83,1,1,1,0
15770539,792,4,127187.86,1,1,1,0
15572022,605,4,0,1,0,1,0
15571843,486,4,0,1,1,0,0
15752502,615,4,130385.82,1,0,1,0
15609058,676,4,107787.47,1,0,1,0
15775108,571,4,99325.04,2,0,1,0
15708904,850,4,0,1,0,0,0
15600086,717,4,123764.95,1,1,1,0
15814675,642,4,128264.03,1,1,0,1
15572777,780,4,86006.21,1,1,1,0
15585106,492,3,57068.43,2,1,0,0
15738936,760,3,103607.24,2,0,1,0
15750970,500,3,99004.24,1,1,1,0
15725772,654,3,0,2,1,1,0
15692106,606,3,147386.72,3,1,0,1
15791533,367,3,93608.28,1,1,0,1
15715715,799,3,0,2,1,1,0
15785576,434,3,119496.87,1,1,0,0
15798834,719,3,0,1,0,0,0
15744127,641,3,0,2,1,0,0
15637427,461,4,0,2,1,1,0
15576990,790,6,152885.77,1,1,0,0
15615352,588,6,99607.37,2,0,1,0
15647333,621,4,137003.68,1,1,0,0
15572050,768,6,122831.58,1,1,1,1
15581370,681,4,99811.44,2,1,0,0
15813503,606,6,154712.58,2,1,0,0
15769783,542,6,0,1,1,1,0
15793135,713,6,147687.24,1,1,1,0
15599182,597,6,0,2,1,1,0
15689517,635,5,127009.83,1,1,0,0
15641366,599,4,124737.96,1,0,1,1
15588859,496,3,179356.28,2,1,0,1
15732293,759,6,0,2,1,1,0
15568032,757,6,127320.36,3,1,0,0
15623525,564,5,125175.58,1,1,1,0
15606601,561,5,186788.96,2,1,0,0
15800811,702,3,148556.74,1,0,1,0
15610711,678,7,128644.46,1,0,0,0
15809654,707,5,127476.73,2,1,1,0
15576077,610,6,159561.93,1,0,1,0
15643378,744,4,112419.92,1,1,1,0
15566790,598,4,129991.76,2,0,1,0
15774402,562,6,0,1,0,1,0
15694641,621,5,0,2,1,1,0
15605916,659,4,0,1,1,0,1
15812356,722,4,89175.06,2,0,1,0
15644179,606,6,0,2,1,0,1
15771674,603,3,162390.52,2,1,0,0
15623314,506,5,190353.08,1,1,0,0
15613292,715,4,0,2,1,0,0
15813871,690,7,0,2,1,0,0
15759480,644,5,139180.97,1,1,1,0
15587712,589,5,114435.47,1,1,0,0
15671165,592,5,149950.19,1,1,1,0
15620746,632,4,126115.6,1,1,0,0
15706537,577,4,111396.97,1,0,1,0
15589312,588,3,115007.08,1,0,0,0
15741180,617,7,102141.9,1,1,1,0
15733888,668,7,133686.52,1,1,0,1
15798532,810,7,120879.73,2,0,1,0
15577359,767,6,0,1,1,0,1
15614936,718,3,82321.88,1,0,1,0
15747647,589,5,0,2,1,0,0
15588566,778,7,116474.28,2,1,1,0
15570141,724,6,132352.69,1,1,0,0
15800793,477,5,182491.57,1,1,0,0
15572415,580,5,0,2,1,1,0
15635125,566,4,120787.18,2,1,1,0
15636551,711,4,130181.47,2,1,0,0
15600912,706,6,88348.43,2,1,1,0
15768476,703,6,0,2,1,1,0
15650266,679,5,146186.28,2,1,1,0
15621004,603,5,0,1,1,0,1
15748352,598,5,104488.17,1,0,1,0
15788920,836,5,109196.67,2,1,0,0
15743236,687,6,80538.56,1,1,0,1
15637717,704,5,109026.8,2,1,1,0
15635500,605,7,61319.63,1,0,1,0
15634792,516,5,0,2,0,1,0
15607560,572,4,0,2,1,1,0
15727177,557,7,177822.03,1,1,0,1
15774358,443,6,110939.3,1,1,0,1
15791304,604,7,165413.43,1,1,1,0
15603328,483,5,77805.66,1,1,1,0
15804937,702,4,0,2,0,0,0
15804142,670,4,175575.95,2,1,0,1
15608845,804,3,124197.22,1,1,0,0
15702434,850,6,0,2,1,0,0
15632609,554,6,160132.75,1,1,0,0
15603550,588,6,70258.88,2,1,0,0
15755239,758,6,162657.64,2,1,1,0
15670528,787,6,132217.45,1,1,0,1
15732704,582,4,148042.97,2,1,0,0
15589019,633,4,92855.02,1,1,1,0
15677796,766,4,129289.98,1,1,0,1
15760177,564,3,100252.18,1,1,1,0
15636595,602,7,107592.89,2,0,1,0
15737275,649,7,113096.41,1,1,1,0
15672905,679,7,0,2,1,1,0
15753955,639,4,149940.04,2,0,0,0
15708504,790,4,121438.58,1,1,1,1
15592451,565,3,0,2,1,0,0
15790455,478,4,0,1,0,1,1
15572174,825,3,148874.01,2,0,1,0
15656330,528,4,68138.37,1,1,1,0
15569626,577,3,110080.3,1,1,1,0
15608726,663,5,0,2,1,1,0
15637366,505,6,114268.85,2,1,1,0
15778049,633,5,117412.35,1,0,0,0
15727421,586,4,0,2,1,1,0
15688865,850,3,0,2,0,0,0
15751032,629,4,35549.81,2,0,0,0
15734737,744,5,0,2,1,1,0
15746515,750,4,136492.92,3,1,1,1
15664311,637,5,123675.69,1,1,1,0
15708139,575,4,139532.34,1,1,0,0
15768574,671,4,178713.98,1,1,1,0
15738018,571,7,0,2,0,0,0
15699753,590,6,89086.31,1,1,0,0
15703199,619,6,96143.47,1,0,0,0
15627830,640,4,32197.64,1,0,1,0
15570855,670,3,0,2,1,1,0
15772503,737,6,0,2,1,0,0
15584453,555,5,0,2,0,1,0
15710111,742,4,0,2,0,0,0
15618562,618,4,140306.38,1,1,0,1
15706764,560,6,0,2,1,0,0
15798737,654,3,0,2,1,0,0
15712608,787,4,74483.97,2,0,1,0
15636736,611,6,0,2,0,1,1
15703544,559,4,0,1,1,0,0
15815645,481,5,152303.66,2,1,1,0
15705739,753,5,159904.79,1,1,0,0
15709643,675,6,0,3,1,0,0
15669805,748,4,99557.94,1,1,0,0
15737489,610,7,116886.59,1,0,0,0
15775131,580,6,142188.2,2,0,1,0
15765283,624,6,149961.99,2,1,0,0
15628715,709,6,0,2,1,1,0
15813283,605,6,0,1,0,0,0
15745716,706,5,0,2,0,1,0
15598485,567,5,28649.64,1,1,1,0
15696552,747,4,81025.6,2,1,0,0
15754569,664,4,0,2,1,1,0
15701741,711,6,152462.79,1,1,0,0
15572631,609,6,0,1,0,1,0
15636069,632,6,155519.59,1,1,0,0
15682467,725,5,118851.05,1,1,1,0
15790744,850,4,92899.27,2,1,0,0
15625023,682,4,0,1,0,1,0
15731267,797,4,75263.7,1,1,0,0
15742879,668,4,147904.31,1,1,1,0
15757015,783,4,106640.5,1,1,0,0
15770711,766,4,90696.78,1,0,1,0
15569430,704,6,175509.8,2,1,0,0
15617304,722,5,0,2,1,1,0
15704466,692,7,0,2,1,0,0
15664681,584,5,114321.28,2,0,0,0
15605534,644,6,95560.04,1,0,0,1
15792473,598,4,88379.81,3,0,1,1
15802625,733,4,85915.52,1,1,1,0
15766017,615,4,72309.3,1,1,1,1
15762172,850,5,0,2,1,0,0
15728333,521,5,0,1,1,1,0
15792868,675,6,0,2,1,0,0
15605698,746,7,0,3,1,1,1
15777060,770,6,0,1,1,0,1
15626243,618,5,133844.22,1,1,1,0
15719898,556,4,154872.08,2,1,1,0
15599976,749,3,0,2,1,0,0
15752809,702,3,116121.67,1,1,0,0
15589698,555,5,107104.5,1,1,1,1
15609977,587,7,71026.77,1,1,0,0
15750121,639,6,0,1,1,0,0
15734177,643,5,0,2,1,1,0
15781347,600,4,0,2,1,1,0
15592025,651,3,0,2,1,1,0
15670163,666,4,0,2,0,0,0
15765402,520,6,145644.05,1,0,0,0
15624343,650,6,129667.77,1,0,0,0
15602354,564,5,109341.87,1,1,0,0
15579183,586,4,0,2,1,1,0
15584899,617,4,0,2,0,1,0
15723658,712,3,0,2,1,0,0
15803965,654,3,87485.67,1,1,1,0
15682489,605,3,0,2,1,0,0
15813645,491,3,53369.13,1,1,1,0
15766787,707,4,0,2,1,1,0
15687171,638,6,146679.77,1,1,0,0
15690744,683,5,112499.42,2,1,0,0
15707974,815,5,48387,1,1,0,0
15673084,645,4,68079.8,1,0,1,0
15814772,645,5,160133.88,1,0,1,0
15743709,683,5,66190.33,1,1,1,0
15610343,705,5,0,2,1,1,1
15737414,647,5,123761.68,1,1,0,0
15788480,786,4,122325.58,1,0,0,1
15568519,534,4,0,2,1,0,0
15792453,602,4,138912.17,1,1,1,0
15658100,695,4,0,2,0,1,0
15695197,553,3,128524.19,2,1,0,0
15749807,516,3,0,2,1,0,0
15773876,655,3,0,2,1,0,0
15591698,849,3,132934.89,1,1,0,1
15712813,520,6,150805.17,3,0,1,1
15763898,568,5,0,2,1,1,0
15793324,695,4,0,3,0,1,0
15757759,807,4,165969.26,3,1,0,1
15796230,642,5,124495.98,3,1,1,1
15611729,703,7,141559.5,1,1,1,1
15709531,556,5,114756.14,1,1,0,0
15650751,585,5,0,2,1,1,0
15641413,587,4,155393.98,2,1,0,1
15753840,524,3,0,1,1,1,1
15669994,556,4,128663.81,2,1,0,0
15695301,504,3,113522.64,1,1,1,0
15792004,731,6,0,2,1,0,0
15603035,651,5,0,2,1,1,0
15717286,675,7,79035.95,1,1,0,1
15577107,657,5,0,3,0,1,1
15754747,686,4,141918.09,2,0,1,0
15705676,690,4,107944.33,2,0,0,0
15751912,567,7,0,2,0,1,0
15677336,557,6,120043.13,1,1,0,1
15684395,446,5,125191.69,1,1,1,1
15659949,850,5,96399.31,2,1,0,0
15812422,637,4,0,2,0,1,0
15806941,499,4,76961.6,2,1,1,0
15637690,622,4,98675.74,1,1,0,1
15632882,684,4,126817.13,2,1,1,1
15807107,612,3,121394.42,1,1,0,0
15661034,813,3,106059.4,1,0,0,1
15811958,850,4,112755.34,2,0,0,0
15785167,795,4,0,2,0,0,0
15646720,628,4,0,3,1,0,1
15658614,565,4,145400.69,2,1,1,0
15704657,601,4,72647.64,1,1,0,1
15567147,802,3,0,2,1,1,0
15701319,614,7,96340.81,2,1,1,1
15745266,434,6,0,1,0,1,1
15650437,522,6,124450.36,2,1,1,0
15764314,550,6,113877.23,2,1,0,0
15612594,599,6,0,2,1,1,0
15593501,493,6,148667.81,2,1,0,0
15804150,755,6,0,2,1,1,0
15649297,605,5,111065.93,2,0,1,0
15641110,708,4,0,1,1,0,0
15660608,699,4,158697.61,1,1,0,0
15806570,763,4,0,1,1,0,1
15715345,743,3,0,2,1,0,0
15755521,660,7,90044.32,2,0,1,1
15579074,619,3,84651.79,1,1,1,0
15641158,739,3,102128.27,1,1,0,1
15752507,769,4,148846.39,1,1,0,1
15597983,692,5,154953.94,1,1,1,0
15586069,560,4,108883.29,1,1,0,0
15655082,607,4,112070.86,3,1,0,1
15720155,630,5,131354.39,1,0,1,1
15582116,767,4,132746.2,2,1,0,1
15749365,543,7,0,2,0,1,0
15632069,776,7,125211.55,2,1,0,0
15663134,535,6,0,2,1,1,1
15766683,549,6,139422.37,1,0,0,1
15707219,844,6,0,2,0,1,0
15709232,586,6,157099.47,2,1,1,0
15801351,583,4,0,2,1,0,0
15578747,701,6,83600.24,1,0,1,0
15675626,726,5,0,1,0,0,0
15583736,829,3,81795.74,2,1,0,0
15590011,749,6,129378.32,1,1,1,0
15609913,743,5,0,1,1,0,0
15719479,619,5,0,2,1,1,0
15575147,699,4,99339,1,1,0,1
15597309,749,4,0,2,0,0,0
15648367,600,4,74430.1,2,1,1,0
15758031,760,5,91241.85,1,0,1,0
15751771,528,7,99092.45,1,0,1,0
15689288,630,5,0,2,1,0,0
15731026,683,5,100062.16,2,1,0,0
15775809,677,5,98723.67,1,0,1,0
15743076,669,5,0,1,1,1,0
15658258,693,4,128760.32,1,1,0,0
15756321,612,3,144772.69,1,0,0,1
15706799,719,3,0,1,0,0,1
15775703,702,4,71281.29,1,1,1,1
15642636,755,5,117035.89,1,1,1,0
15704651,514,6,0,2,0,0,0
15806771,753,5,3768.69,2,1,0,1
15566735,548,5,108913.84,2,1,1,0
15681671,850,3,101100.22,2,1,1,0
15775949,612,4,110615.47,1,1,1,0
15586752,628,4,152143.89,1,1,1,0
15582519,479,4,121797.09,1,0,1,1
15658233,724,6,109798.25,1,0,1,0
15755330,512,5,122403.24,1,0,1,1
15605072,638,3,145860.98,1,1,1,1
15617538,834,7,0,2,0,0,0
15591428,781,6,0,2,0,0,0
15692142,707,5,105086.74,1,1,1,1
15692931,670,5,114991.45,1,1,1,0
15781127,663,3,96769.04,1,1,1,0
15677136,624,6,0,2,0,0,0
15677828,598,4,0,2,0,0,0
15567897,619,6,132725.1,1,1,1,0
15793641,792,6,0,2,1,1,0
15678333,683,6,0,2,1,0,0
15630511,691,4,0,2,1,0,0
15792627,765,5,84557.82,1,1,1,0
15717191,508,7,93817.41,2,1,1,1
15625716,637,5,113913.53,1,0,1,0
15710053,667,3,140406.68,2,0,1,0
15580043,575,7,105229.34,1,1,1,0
15601410,744,5,0,3,1,1,1
15684669,567,3,137891.35,1,1,0,1
15619083,502,3,0,2,1,1,0
15692207,609,4,0,2,1,1,0
15730705,715,4,165252.52,1,1,0,0
15749688,541,5,0,2,0,0,0
15728542,850,4,0,2,1,1,0
15760063,595,6,0,2,1,1,0
15658982,650,6,122034.4,3,0,1,1
15758769,625,6,0,1,1,0,0
15778481,817,5,118962.58,1,1,1,0
15661162,526,6,0,1,1,0,1
15568164,850,6,71379.53,2,1,1,0
15601569,598,5,171178.25,1,1,0,1
15772383,613,5,131307.11,1,0,0,0
15667456,709,5,0,2,1,1,0
15672983,678,5,87099.85,2,1,0,0
15799534,720,6,183135.39,2,1,1,0
15582847,662,5,0,2,0,1,0
15612478,525,6,0,3,1,0,1
15709621,662,4,0,2,0,1,0
15802009,770,4,0,2,1,1,0
15698816,721,4,72535.45,1,1,1,0
15574830,633,4,128137.42,2,1,0,1
15603082,701,7,0,2,0,0,0
15685947,556,7,115915.53,2,0,1,1
15643048,639,6,0,2,0,1,0
15807568,632,4,0,2,0,0,0
15597591,456,3,107000.49,1,1,1,0
15747558,729,6,0,2,1,0,0
15756655,632,5,0,2,0,0,0
15589949,433,3,152806.74,1,1,0,0
15601012,802,3,92887.06,1,1,0,1
15724269,670,3,0,2,1,1,0
15567506,738,3,114940.67,2,1,1,1
15791877,706,3,140641.26,2,1,1,0
15794360,592,3,71816.74,2,1,0,1
15686538,522,3,0,2,0,1,0
15585985,746,5,165282.42,1,1,0,1
15699257,651,4,143145.87,2,1,0,0
15804104,494,6,114731.76,2,0,1,0
15727619,753,4,113909.69,3,1,0,1
15740237,671,6,116695.27,1,0,0,0
15801436,696,4,0,1,0,0,1
15705735,577,4,0,2,1,1,0
15649359,587,4,0,2,0,1,0
15624892,712,5,93978.96,2,1,0,0
15784918,498,5,121968.11,2,0,1,0
15584785,660,7,97324.91,1,1,0,0
15797197,678,6,0,2,1,0,0
15574858,530,4,0,2,1,1,0
15794101,559,5,0,2,0,1,0
15743245,624,4,145155.37,1,1,0,1
15791535,592,7,137222.77,1,0,0,0
15605215,767,6,0,2,0,1,0
15771749,653,4,114268.22,2,1,1,0
15616833,678,6,0,2,1,1,0
15750728,586,6,0,1,1,0,0
15769353,550,5,150490.32,1,0,0,1
15770091,643,5,160858.13,2,1,0,0
15716420,612,4,170288.38,1,1,1,0
15740602,674,3,111568.01,1,0,1,0
15796071,657,3,83889.03,1,1,0,0
15811389,724,7,171982.95,2,0,1,0
15783875,500,7,0,2,1,0,0
15671800,688,3,137624.4,2,1,1,0
15677288,599,5,121159.65,1,0,0,1
15633525,631,6,0,2,0,1,0
15634606,634,5,0,2,1,1,0
15579207,545,4,91184.01,1,1,0,0
15619892,644,3,0,2,1,0,0
15567778,690,3,144027.8,1,1,1,1
15711750,711,4,0,2,1,1,0
15751084,712,5,140170.61,1,1,1,0
15768945,627,5,62092.9,1,1,1,0
15586931,694,7,0,1,1,1,0
15636353,534,7,0,2,0,0,0
15623858,603,6,0,1,0,0,0
15703354,808,5,103516.87,1,1,0,0
15663987,723,5,0,3,1,0,1
15780805,585,4,0,2,1,0,1
15768566,706,4,0,2,1,1,0
15643229,671,3,0,2,1,1,0
15754940,597,4,85162.26,1,0,1,1
15676576,646,4,143061.88,1,1,0,0
15800068,801,4,0,2,1,1,0
15648030,731,6,137388.01,2,1,0,0
15668594,620,7,137712.01,1,1,1,0
15728709,484,4,106901.42,2,0,0,0
15724181,647,5,105603.21,2,1,1,0
15647546,688,3,150679.71,2,0,1,0
15702601,680,3,108300.27,2,0,1,1
15567725,689,5,52016.08,2,1,1,0
15674179,513,5,60515.13,1,0,0,0
15686957,553,7,158584.28,2,1,0,0
15607690,689,4,118812.5,2,0,0,0
15806546,517,3,0,1,1,0,0
15632850,731,5,0,2,1,1,0
15709016,687,7,91219.29,1,0,0,1
15638068,507,4,0,2,1,0,0
15749345,468,6,76318.64,1,1,1,0
15791321,682,6,0,1,1,0,0
15699095,603,3,0,1,1,1,1
15638329,522,6,111432.13,1,1,1,0
15575445,629,5,150148.51,1,0,0,0
15752622,729,7,38550.06,1,0,1,0
15774507,574,7,119013.86,1,1,0,0
15570857,677,7,111213.64,2,1,1,0
15599386,627,7,71097.23,1,1,1,0
15744913,788,7,109632.85,1,1,1,0
15647292,697,7,148368.02,1,0,0,1
15728838,578,6,148600.91,1,1,0,1
15584704,519,6,71083.98,1,1,0,0
15749068,632,6,139625.34,1,1,0,1
15622985,679,6,0,1,0,0,1
15587676,699,6,0,1,1,1,0
15779496,615,6,81564.1,2,0,1,0
15733460,622,6,0,2,1,1,0
15711457,755,6,124540.28,1,0,1,0
15795290,767,5,133616.39,1,1,0,0
15611223,752,5,101648.5,2,1,0,0
15794159,633,5,124281.84,1,1,1,0
15780677,717,5,0,2,1,1,0
15690175,585,5,0,2,0,0,0
15722599,751,5,183613.66,2,0,0,0
15569976,754,5,136186.44,1,1,1,1
15707011,495,5,137682.68,1,1,0,0
15702277,650,5,106005.54,1,0,1,0
15801915,529,4,152310.55,1,1,0,0
15580213,585,4,0,2,1,0,0
15637947,668,4,134446.04,1,0,1,0
15715888,591,4,142289.28,1,0,1,0
15732967,731,4,0,2,1,1,0
15737047,754,4,0,1,1,0,1
15694039,650,3,149003.76,2,1,0,0
15649457,588,3,131341.46,2,0,1,0
15742809,712,3,77919.78,1,1,0,0
15637829,691,3,0,2,0,1,0
15633194,771,3,108309,4,1,1,1
15611635,678,3,0,1,0,1,0
15638774,719,3,0,2,1,0,0
15722037,610,4,115462.02,1,0,1,0
15672930,722,5,0,2,1,0,0
15668774,758,4,122739.1,1,1,0,1
15780966,709,7,0,2,0,0,0
15659694,634,3,113781.5,2,1,1,1
15624424,678,6,0,2,1,1,0
15708713,633,7,0,2,1,1,0
15755405,710,6,128284.45,1,1,0,1
15647570,640,6,120591.19,1,0,0,0
15684348,656,6,0,2,0,1,0
15702541,551,6,166968.28,1,1,0,1
15646942,786,5,0,2,0,0,0
15748920,561,5,0,2,1,1,0
15694581,807,5,0,2,1,1,0
15643215,602,5,71667.97,2,0,0,0
15649060,727,4,82729.47,2,1,0,0
15774258,678,4,0,2,1,1,0
15731553,730,4,0,2,1,0,0
15617029,596,4,0,2,1,0,0
15780716,686,3,129626.19,2,1,1,0
15577018,684,5,114035.39,1,0,0,0
15809515,797,5,151922.94,1,1,0,0
15789924,658,4,0,1,1,1,0
15725076,653,3,107751.68,2,1,1,0
15672481,641,6,0,2,1,0,0
15574115,656,6,101179.23,2,1,1,0
15661830,750,3,0,2,1,1,0
15665879,768,3,0,2,0,1,0
15673820,568,6,0,2,1,0,0
15747772,706,5,58571.18,2,1,0,0
15666197,430,4,153058.64,1,1,0,0
15773639,745,5,98270.34,1,1,0,0
15581893,747,5,130788.71,1,0,1,1
15672447,657,3,99165.84,1,0,1,1
15777830,639,6,0,2,0,0,0
15713890,704,6,0,2,0,1,0
15577598,651,5,115636.05,2,1,0,0
15786042,706,6,185932.18,2,1,0,0
15753462,632,5,72549,2,0,1,0
15759690,751,7,0,2,1,1,0
15801414,767,4,0,2,0,0,0
15656141,741,4,0,1,0,1,0
15608701,651,4,121890.06,1,1,0,1
15582892,601,6,99786.07,1,1,1,1
15632967,520,7,0,2,1,1,0
15587573,626,6,115084.53,2,0,1,0
15654891,811,6,0,2,1,1,0
15611365,730,6,127661.69,1,0,0,0
15749103,604,6,118907.6,1,0,1,1
15810203,499,5,77627.33,2,1,0,0
15813660,754,5,160625.17,1,0,1,0
15605673,716,5,0,2,0,0,0
15669282,636,3,124266.86,1,0,0,0
15792726,470,3,127974.06,2,1,1,0
15593241,444,5,0,2,1,1,0
15683053,809,7,0,1,1,0,1
15632736,850,4,104911.35,2,1,1,0
15731865,637,4,0,2,1,0,0
15760450,512,7,0,2,1,1,0
15787204,774,7,110646.54,1,0,0,0
15650454,641,7,0,2,1,1,0
15573730,586,4,126704.49,2,1,0,0
15705050,611,4,0,2,1,1,0
15791342,660,3,84560.04,1,1,1,0
15684316,532,4,0,2,0,0,1
15700540,557,5,129893.56,1,0,0,0
15770631,730,6,167385.81,1,1,1,0
15790594,535,4,0,2,0,1,0
15604020,773,6,105858.71,1,0,1,0
15637599,510,6,123070.89,1,1,0,1
15736578,539,6,0,1,1,1,0
15666332,690,5,0,2,1,1,0
15727291,821,5,0,2,1,0,0
15785920,687,4,125141.24,2,1,1,0
15658987,557,4,96173.17,2,1,1,0
15687719,532,4,0,2,0,1,0
15799641,540,4,0,2,1,0,0
15758702,705,6,0,2,1,1,0
15689526,542,6,127543.11,2,1,0,1
15586848,706,5,0,2,1,0,0
15707637,765,4,0,1,1,0,1
15719426,529,4,103101.56,2,1,1,1
15639265,714,4,126113.28,1,1,0,0
15576124,582,3,40488.76,1,1,0,0
15757829,609,7,137389.77,2,1,0,0
15633227,518,4,85146.36,1,0,0,0
15753092,791,4,129828.58,1,1,1,1
15782939,747,6,80214.36,1,1,0,1
15746338,565,3,0,2,1,1,0
15590676,735,5,141796.43,1,1,0,0
15599329,697,4,195238.29,4,0,1,1
15783097,813,4,111348.15,1,1,0,0
15597885,772,3,0,2,1,1,0
15597467,606,5,0,2,1,1,0
15724764,667,5,64404.26,2,0,0,0
